,지역,시군구,기관,주소
0,전라남도,신안군,도초어린이집,전라남도 신안군 도초면 서남문로 1459-30 도초어린이집
1,전라남도,신안군,도초작은도서관,전라남도 신안군 도초면 서남문로 1521-20
2,전라남도,신안군,민주평화통일자문회의신안군협의회,전라남도 목포시 수강로3번길 14 2층 민주평통
3,전라남도,신안군,신안군노인전문요양병원,전라남도 신안군 압해읍 구항길 92-50 신안군노인전문요양병원
4,전라남도,신안군,신안군노인전문요양원,전라남도 신안군 압해면 동서리 69-184번지
5,전라남도,신안군,신안군생활체육회,전라남도 목포시 만호동 3-4번지
6,전라남도,신안군,신안군자원봉사센터,전남 신안군 압해면 신장리 신안군청 신안군자원봉사센터
7,전라남도,신안군,압해도 용마을,전라남도 신안군 압해읍 중촌길 8 압해도 용마을
8,전라남도,신안군,임자어린이집,전라남도 신안군 임자면 임자로 129-8 임자어린이집
9,전라남도,신안군,전라남도해양수산과학원 자원조성과,전라남도 신안군 지도읍 송도2길 79
0,전라남도,신안군,꿈나무작은도서관,전라남도 신안군 비금면 도고길 83 꿈나무작은도서관
1,전라남도,신안군,순교자문준경기념사업회,전라남도 신안군 증도면 문준경길 234
2,전라남도,신안군,슬로스쿨,전라남도 신안군 지도읍 동천길 176-48 슬로스쿨
3,전라남도,신안군,신안대우요양원,전라남도 신안군 비금면 송치길 155-11 신안대우요양원
4,전라남도,신안군,압해생태요양병원,전라남도 신안군 압해읍 추섬길 50 압해생태요양병원
5,전라남도,신안군,임자노인요양공동생활가정,전라남도 신안군 임자면 진리길 17-3 임자노인요양공동생활가정
6,전라남도,신안군,재단법인 천사1004의섬 신안복지재단,전라남도 목포시  송림로 73 (재)신안복지재단
7,전라남도,신안군,함께하는 작은도서관,전라남도 신안군 도초면 도초서길 546-14
8,전라남도,신안군,행복65지도노인복지센터,전라남도 신안군 지도읍 동천길 1083-1 행복65지도노인복지센터
9,전라남도,신안군,행복한작은도서관,전라남도 신안군 비금면 비금북부길 563 행복한작은도서관
0,전라남도,신안군,팔금천사의집 노인요양원,전라남도 신안군 팔금면 탑목개길 162-10 팔금천사의집 노인요양원
